2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"QLD","170","Maranoa","0","ABSENT","2","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Transfer Count","29"
"QLD","170","Maranoa","0","ABSENT","2","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Transfer Percent","14.800"
"QLD","170","Maranoa","0","ABSENT","2","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Preference Count","215"
"QLD","170","Maranoa","0","ABSENT","2","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Preference Percent","8.620"
"QLD","170","Maranoa","0","ABSENT","2","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Transfer Count","26"
"QLD","170","Maranoa","0","ABSENT","2","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Transfer Percent","13.270"
"QLD","170","Maranoa","0","ABSENT","2","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Preference Count","474"
"QLD","170","Maranoa","0","ABSENT","2","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Preference Percent","19.000"
"QLD","170","Maranoa","0","ABSENT","2","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Transfer Count","76"
"QLD","170","Maranoa","0","ABSENT","2","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Transfer Percent","38.780"
"QLD","170","Maranoa","0","ABSENT","2","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Preference Count","0"
"QLD","170","Maranoa","0","ABSENT","2","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Preference Percent","0.000"
