DivisionNm,CountNumber,BallotPosition,Surname,GivenNm,PartyAb,PartyNm,Elected,PreferenceCount,PreferencePercent,TransferCount,TransferPercent,Winner,DistributingBallotPosition,DistributingSurname,DistributingGivenNm,DistributingPartyAb,DistributingPartyNm
Scullin,4,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,PATERSON,Patchouli,GVIC,The Greens
Scullin,5,1,PATERSON,Patchouli,GVIC,The Greens,N,0,0,0,0,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,2,van BREE,Ursula,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,3,KOELMEYER,Eric,LDP,Liberal Democrats,N,0,0,0,0,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,4,GILES,Andrew,ALP,Australian Labor Party,Y,59761,65.58,6494,44.06,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,5,ALBARRI,Yassin,UAPP,United Australia Party,N,0,0,-14740,-100,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,6,PERERA,Virosh,LP,Liberal,N,31361,34.42,8246,55.94,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,7,ROWE,Cameron,VNS,Victorian Socialists,N,0,0,0,0,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Scullin,5,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,ALBARRI,Yassin,UAPP,United Australia Party
Wannon,0,1,GARNER,Graham,IND,Independent,N,2346,2.32,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,2,TEHAN,Dan,LP,Liberal,Y,44948,44.46,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,3275,3.24,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,4,McALLISTER,Hilary,GVIC,The Greens,N,6444,6.37,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,5,DYSON,Alex,IND,Independent,N,19504,19.29,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,6,KENSEN,Craige,UAPP,United Australia Party,N,3308,3.27,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,7,MEAD,Amanda,LDP,Liberal Democrats,N,1973,1.95,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,8,WILSON,Gilbert,ALP,Australian Labor Party,N,19303,19.09,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,0,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Wannon,1,1,GARNER,Graham,IND,Independent,N,2514,2.49,168,8.51,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,2,TEHAN,Dan,LP,Liberal,Y,45380,44.89,432,21.9,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,3653,3.61,378,19.16,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,4,McALLISTER,Hilary,GVIC,The Greens,N,6515,6.44,71,3.6,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,5,DYSON,Alex,IND,Independent,N,19699,19.48,195,9.88,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,6,KENSEN,Craige,UAPP,United Australia Party,N,3854,3.81,546,27.67,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,7,MEAD,Amanda,LDP,Liberal Democrats,N,0,0,-1973,-100,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,8,WILSON,Gilbert,ALP,Australian Labor Party,N,19486,19.27,183,9.28,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,1,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,7,MEAD,Amanda,LDP,Liberal Democrats
Wannon,2,1,GARNER,Graham,IND,Independent,N,0,0,-2514,-100,LP,1,GARNER,Graham,IND,Independent
Wannon,2,2,TEHAN,Dan,LP,Liberal,Y,46018,45.52,638,25.38,LP,1,GARNER,Graham,IND,Independent
Wannon,2,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,4107,4.06,454,18.06,LP,1,GARNER,Graham,IND,Independent
Wannon,2,4,McALLISTER,Hilary,GVIC,The Greens,N,6665,6.59,150,5.97,LP,1,GARNER,Graham,IND,Independent
Wannon,2,5,DYSON,Alex,IND,Independent,N,20435,20.21,736,29.28,LP,1,GARNER,Graham,IND,Independent
Wannon,2,6,KENSEN,Craige,UAPP,United Australia Party,N,4236,4.19,382,15.19,LP,1,GARNER,Graham,IND,Independent
Wannon,2,7,MEAD,Amanda,LDP,Liberal Democrats,N,0,0,0,0,LP,1,GARNER,Graham,IND,Independent
Wannon,2,8,WILSON,Gilbert,ALP,Australian Labor Party,N,19640,19.43,154,6.13,LP,1,GARNER,Graham,IND,Independent
Wannon,2,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,1,GARNER,Graham,IND,Independent
Wannon,3,1,GARNER,Graham,IND,Independent,N,0,0,0,0,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,2,TEHAN,Dan,LP,Liberal,Y,46836,46.33,818,19.92,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,0,0,-4107,-100,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,4,McALLISTER,Hilary,GVIC,The Greens,N,6908,6.83,243,5.92,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,5,DYSON,Alex,IND,Independent,N,21358,21.13,923,22.47,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,6,KENSEN,Craige,UAPP,United Australia Party,N,6074,6.01,1838,44.75,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,7,MEAD,Amanda,LDP,Liberal Democrats,N,0,0,0,0,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,8,WILSON,Gilbert,ALP,Australian Labor Party,N,19925,19.71,285,6.94,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,3,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation
Wannon,4,1,GARNER,Graham,IND,Independent,N,0,0,0,0,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,2,TEHAN,Dan,LP,Liberal,Y,49322,48.78,2486,40.93,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,4,McALLISTER,Hilary,GVIC,The Greens,N,7238,7.16,330,5.43,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,5,DYSON,Alex,IND,Independent,N,23806,23.55,2448,40.3,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,6,KENSEN,Craige,UAPP,United Australia Party,N,0,0,-6074,-100,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,7,MEAD,Amanda,LDP,Liberal Democrats,N,0,0,0,0,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,8,WILSON,Gilbert,ALP,Australian Labor Party,N,20735,20.51,810,13.34,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,4,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,6,KENSEN,Craige,UAPP,United Australia Party
Wannon,5,1,GARNER,Graham,IND,Independent,N,0,0,0,0,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,2,TEHAN,Dan,LP,Liberal,Y,50095,49.55,773,10.68,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,4,McALLISTER,Hilary,GVIC,The Greens,N,0,0,-7238,-100,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,5,DYSON,Alex,IND,Independent,N,27879,27.58,4073,56.27,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,6,KENSEN,Craige,UAPP,United Australia Party,N,0,0,0,0,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,7,MEAD,Amanda,LDP,Liberal Democrats,N,0,0,0,0,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,8,WILSON,Gilbert,ALP,Australian Labor Party,N,23127,22.88,2392,33.05,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,5,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,4,McALLISTER,Hilary,GVIC,The Greens
Wannon,6,1,GARNER,Graham,IND,Independent,N,0,0,0,0,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,2,TEHAN,Dan,LP,Liberal,Y,54517,53.92,4422,19.12,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,3,GRAHAM,Ronnie,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,4,McALLISTER,Hilary,GVIC,The Greens,N,0,0,0,0,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,5,DYSON,Alex,IND,Independent,N,46584,46.08,18705,80.88,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,6,KENSEN,Craige,UAPP,United Australia Party,N,0,0,0,0,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,7,MEAD,Amanda,LDP,Liberal Democrats,N,0,0,0,0,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,8,WILSON,Gilbert,ALP,Australian Labor Party,N,0,0,-23127,-100,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wannon,6,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,8,WILSON,Gilbert,ALP,Australian Labor Party
Wills,0,1,WRIGHT,Tom,LP,Liberal,N,15771,17.29,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,2554,2.8,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,3,BLACK,Emma,VNS,Victorian Socialists,N,2714,2.98,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,4,SERGI,Sam,CYA,Australian Federation Party,N,789,0.87,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,5,BOLTON,Sue,SAL,Socialist Alliance,N,3096,3.39,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,3352,3.68,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,7,KHALIL,Peter,ALP,Australian Labor Party,Y,35449,38.87,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,8,HORSFALL,Leah,AJP,Animal Justice Party,N,1680,1.84,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,9,JEFFORD,Sarah,GVIC,The Greens,N,25793,28.28,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,0,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Wills,1,1,WRIGHT,Tom,LP,Liberal,N,15873,17.4,102,12.93,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,2807,3.08,253,32.07,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,3,BLACK,Emma,VNS,Victorian Socialists,N,2796,3.07,82,10.39,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,-789,-100,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,5,BOLTON,Sue,SAL,Socialist Alliance,N,3168,3.47,72,9.13,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,3489,3.83,137,17.36,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,7,KHALIL,Peter,ALP,Australian Labor Party,Y,35518,38.95,69,8.75,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,8,HORSFALL,Leah,AJP,Animal Justice Party,N,1727,1.89,47,5.96,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,9,JEFFORD,Sarah,GVIC,The Greens,N,25820,28.31,27,3.42,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,1,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,SERGI,Sam,CYA,Australian Federation Party
Wills,2,1,WRIGHT,Tom,LP,Liberal,N,15995,17.54,122,7.06,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,2915,3.2,108,6.25,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,3,BLACK,Emma,VNS,Victorian Socialists,N,2947,3.23,151,8.74,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,0,0,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,5,BOLTON,Sue,SAL,Socialist Alliance,N,3333,3.65,165,9.55,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,3606,3.95,117,6.77,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,7,KHALIL,Peter,ALP,Australian Labor Party,Y,35847,39.31,329,19.05,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,8,HORSFALL,Leah,AJP,Animal Justice Party,N,0,0,-1727,-100,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,9,JEFFORD,Sarah,GVIC,The Greens,N,26555,29.12,735,42.56,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,2,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,8,HORSFALL,Leah,AJP,Animal Justice Party
Wills,3,1,WRIGHT,Tom,LP,Liberal,N,16413,18,418,14.34,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,0,0,-2915,-100,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,3,BLACK,Emma,VNS,Victorian Socialists,N,3159,3.46,212,7.27,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,0,0,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,5,BOLTON,Sue,SAL,Socialist Alliance,N,3483,3.82,150,5.15,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,5416,5.94,1810,62.09,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,7,KHALIL,Peter,ALP,Australian Labor Party,Y,36055,39.53,208,7.14,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,8,HORSFALL,Leah,AJP,Animal Justice Party,N,0,0,0,0,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,9,JEFFORD,Sarah,GVIC,The Greens,N,26672,29.25,117,4.01,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,3,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,2,TINDAL,Jill,ON,Pauline Hanson's One Nation
Wills,4,1,WRIGHT,Tom,LP,Liberal,N,16583,18.18,170,5.38,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,3,BLACK,Emma,VNS,Victorian Socialists,N,0,0,-3159,-100,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,0,0,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,5,BOLTON,Sue,SAL,Socialist Alliance,N,5188,5.69,1705,53.97,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,5542,6.08,126,3.99,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,7,KHALIL,Peter,ALP,Australian Labor Party,Y,36321,39.83,266,8.42,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,8,HORSFALL,Leah,AJP,Animal Justice Party,N,0,0,0,0,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,9,JEFFORD,Sarah,GVIC,The Greens,N,27564,30.22,892,28.24,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,4,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,BLACK,Emma,VNS,Victorian Socialists
Wills,5,1,WRIGHT,Tom,LP,Liberal,N,16831,18.46,248,4.78,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,3,BLACK,Emma,VNS,Victorian Socialists,N,0,0,0,0,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,0,0,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,5,BOLTON,Sue,SAL,Socialist Alliance,N,0,0,-5188,-100,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,6059,6.64,517,9.97,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,7,KHALIL,Peter,ALP,Australian Labor Party,Y,37259,40.86,938,18.08,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,8,HORSFALL,Leah,AJP,Animal Justice Party,N,0,0,0,0,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,9,JEFFORD,Sarah,GVIC,The Greens,N,31049,34.05,3485,67.17,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,5,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,BOLTON,Sue,SAL,Socialist Alliance
Wills,6,1,WRIGHT,Tom,LP,Liberal,N,19838,21.75,3007,49.63,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,3,BLACK,Emma,VNS,Victorian Socialists,N,0,0,0,0,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,0,0,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,5,BOLTON,Sue,SAL,Socialist Alliance,N,0,0,0,0,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,0,0,-6059,-100,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,7,KHALIL,Peter,ALP,Australian Labor Party,Y,38866,42.62,1607,26.52,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,8,HORSFALL,Leah,AJP,Animal Justice Party,N,0,0,0,0,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,9,JEFFORD,Sarah,GVIC,The Greens,N,32494,35.63,1445,23.85,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,6,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,ZIVKOVIC,Irene,UAPP,United Australia Party
Wills,7,1,WRIGHT,Tom,LP,Liberal,N,0,0,-19838,-100,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,2,TINDAL,Jill,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,3,BLACK,Emma,VNS,Victorian Socialists,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,4,SERGI,Sam,CYA,Australian Federation Party,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,5,BOLTON,Sue,SAL,Socialist Alliance,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,6,ZIVKOVIC,Irene,UAPP,United Australia Party,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,7,KHALIL,Peter,ALP,Australian Labor Party,Y,53415,58.57,14549,73.34,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,8,HORSFALL,Leah,AJP,Animal Justice Party,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,9,JEFFORD,Sarah,GVIC,The Greens,N,37783,41.43,5289,26.66,ALP,1,WRIGHT,Tom,LP,Liberal
Wills,7,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,WRIGHT,Tom,LP,Liberal
Brand,0,1,KING,Madeleine,ALP,Australian Labor Party,Y,48031,50.2,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,598,0.62,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,3,HUDSON,Peter,LP,Liberal,N,21056,22.01,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,4,PIKE,David,UAPP,United Australia Party,N,2711,2.83,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,5,LONSDALE,Heather,GRN,The Greens (WA),N,10900,11.39,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,6,CRICHTON,Jayne,AUC,Australian Christians,N,2090,2.18,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,2592,2.71,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,8,MARSHALL,Alison,LDP,Liberal Democrats,N,1074,1.12,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,9,GLEESON,Andrew,GAP,The Great Australian Party,N,1490,1.56,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,5139,5.37,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,0,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Brand,1,1,KING,Madeleine,ALP,Australian Labor Party,Y,48123,50.3,92,15.38,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,-598,-100,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,3,HUDSON,Peter,LP,Liberal,N,21125,22.08,69,11.54,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,4,PIKE,David,UAPP,United Australia Party,N,2784,2.91,73,12.21,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,5,LONSDALE,Heather,GRN,The Greens (WA),N,10941,11.43,41,6.86,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,6,CRICHTON,Jayne,AUC,Australian Christians,N,2132,2.23,42,7.02,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,2656,2.78,64,10.7,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,8,MARSHALL,Alison,LDP,Liberal Democrats,N,1109,1.16,35,5.85,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,9,GLEESON,Andrew,GAP,The Great Australian Party,N,1619,1.69,129,21.57,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,5192,5.43,53,8.86,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,1,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party
Brand,2,1,KING,Madeleine,ALP,Australian Labor Party,Y,48269,50.45,146,13.17,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,3,HUDSON,Peter,LP,Liberal,N,21393,22.36,268,24.17,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,4,PIKE,David,UAPP,United Australia Party,N,2909,3.04,125,11.27,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,5,LONSDALE,Heather,GRN,The Greens (WA),N,11016,11.51,75,6.76,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,6,CRICHTON,Jayne,AUC,Australian Christians,N,2181,2.28,49,4.42,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,2772,2.9,116,10.46,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,-1109,-100,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,9,GLEESON,Andrew,GAP,The Great Australian Party,N,1733,1.81,114,10.28,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,5408,5.65,216,19.48,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,2,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,8,MARSHALL,Alison,LDP,Liberal Democrats
Brand,3,1,KING,Madeleine,ALP,Australian Labor Party,Y,48354,50.54,85,4.9,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,3,HUDSON,Peter,LP,Liberal,N,21429,22.4,36,2.08,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
